u	v	similarity
2820	3189	0.000000
2820	3383	0.252861
2820	3971	0.000000
2820	4142	0.375735
2820	4359	0.403604
2820	4360	0.333849
2820	4363	0.470588
2820	4377	0.342997
2820	4391	0.470871
2820	4632	0.472134
2821	2981	0.000000
2821	3032	0.000000
2821	3034	0.287494
2821	3452	0.119523
2821	3798	0.269680
2821	4055	0.143019
2821	4381	0.186501
2821	4896	0.186052
2821	4974	0.200000
2822	2937	0.000000
2822	2997	0.106600
2822	3488	0.000000
2822	3513	0.133631
2822	3926	0.144338
2822	3972	0.123299
2822	4074	0.144338
2822	4567	0.144338
2822	4603	0.176777
2823	4300	0.000000
2823	4559	0.000000
2824	2831	0.279508
2824	3329	0.346688
2824	3594	0.000000
2824	4213	0.000000
2824	4384	0.229416
2825	2902	0.451848
2825	2935	0.000000
2825	3202	0.282843
2825	3413	0.248069
2825	3458	0.391312
2825	3609	0.000000
2825	3813	0.471940
2825	3932	0.439155
2825	3950	0.503115
2825	4252	0.471940
2825	4523	0.418330
2825	4718	0.193649
2826	2859	0.284901
2826	3088	0.414039
2826	3177	0.428571
2826	3777	0.000000
2826	4665	0.465242
2826	4713	0.462910
2827	3194	0.261488
2827	3373	0.201802
2827	3393	0.190261
2827	3455	0.248069
2827	3518	0.240807
2827	3532	0.059131
2827	4250	0.346989
2827	4983	0.000000
2828	4384	0.345857
2829	3299	0.142134
2829	3447	0.060858
2829	3775	0.216295
2829	4403	0.400163
2829	4944	0.277778
2830	3595	0.310253
2830	3607	0.280056
2830	3750	0.187867
2830	3870	0.125245
2830	4621	0.134535
2830	4676	0.140028
2831	3164	0.298142
2831	3329	0.310087
2831	4231	0.000000
2832	2835	0.310253
2832	2880	0.130558
2832	2891	0.322329
2832	2959	0.246183
2832	3025	0.282038
2832	3372	0.319801
2832	3479	0.310253
2832	3496	0.232621
2832	3555	0.258544
2832	3578	0.026243
2832	3727	0.395944
2832	4042	0.319801
2832	4059	0.502519
2832	4989	0.306336
2833	2901	0.192847
2833	4310	0.128565
2833	4577	0.167248
2833	4587	0.213201
2833	4675	0.174078
2833	4839	0.000000
2834	3611	0.000000
2834	3740	0.283896
2834	4872	0.313112
2835	2891	0.320844
2835	3273	0.225189
2835	3372	0.242536
2835	3616	0.121268
2835	3727	0.415775
2835	3806	0.222566
2835	4036	0.269069
2835	4042	0.242536
2835	4959	0.194461
2836	2840	0.346688
2836	3344	0.242091
2836	3498	0.314945
2836	3526	0.271964
2836	3598	0.322252
2836	3889	0.209657
2836	4110	0.326860
2836	4616	0.339683
2837	3724	0.370625
2837	4130	0.408248
2837	4813	0.503953
2838	2962	0.000000
2838	3118	0.000000
2838	3130	0.201802
2838	3404	0.110940
2838	3944	0.115663
2838	3992	0.000000
2838	4193	0.127257
2839	4024	0.250873
2839	4543	0.160128
2839	4615	0.069338
2839	4657	0.134535
2840	2893	0.346688
2840	2923	0.346688
2840	2965	0.375000
2840	3037	0.288675
2840	3070	0.324760
2840	3200	0.000000
2840	3344	0.354604
2840	3370	0.381356
2840	3391	0.363803
2840	3456	0.481125
2840	3498	0.425831
2840	3505	0.276699
2840	3507	0.208333
2840	3598	0.693910
2840	3604	0.334077
2840	3620	0.333486
2840	3646	0.000000
2840	3889	0.448833
2840	3900	0.000000
2840	3939	0.301511
2840	3946	0.354604
2840	4031	0.301511
2840	4110	0.707107
2840	4126	0.539319
2840	4411	0.324760
2840	4593	0.000000
2840	4616	0.408248
2840	4932	0.301511
2840	4962	0.527220
2841	3755	0.261488
2841	3942	0.230769
2841	4004	0.332820
2841	4448	0.240192
2842	3071	0.222375
2842	3208	0.308607
2842	3381	0.241747
2842	4067	0.231455
2842	4722	0.000000
2843	3170	0.000000
2843	4244	0.000000
2843	4325	0.219382
2843	4702	0.423405
2844	3109	0.279508
2844	3359	0.167705
2844	3645	0.162698
2844	3680	0.539796
2844	3715	0.000000
2844	3887	0.460721
2844	4350	0.383482
2844	4386	0.223607
2844	4508	0.230940
2844	4893	0.195180
2844	4900	0.335410
2844	4911	0.167705
2844	4950	0.358057
2845	3379	0.205738
2845	3578	0.450090
2845	3716	0.336788
2845	3785	0.058026
2845	4227	0.233380
2845	4275	0.235702
2845	4354	0.264198
2845	4370	0.213504
2845	4489	0.268010
2845	4659	0.257172
2845	4824	0.213504
2845	4914	0.220755
2845	4916	0.233380
2845	4943	0.340207
2845	4983	0.116052
2846	3006	0.612056
2846	3107	0.635107
2846	3172	0.620505
2846	3769	0.500979
2846	3979	0.606339
2846	4081	0.518563
2846	4696	0.210042
2847	3303	0.146254
2847	3473	0.000000
2847	3655	0.146254
2847	3660	0.077850
2847	4256	0.174078
2847	4429	0.000000
2848	3041	0.182574
2848	3062	0.264198
2848	3156	0.000000
2848	3332	0.000000
2848	3408	0.111111
2848	3520	0.308607
2848	3603	0.363054
2848	4073	0.397523
2848	4212	0.257172
2848	4283	0.290129
2848	4538	0.106752
2848	4677	0.298142
2849	2917	0.306970
2849	3080	0.223607
2849	3102	0.000000
2849	3362	0.268438
2849	3883	0.314294
2849	3994	0.298142
2849	4008	0.119523
2849	4395	0.295804
2849	4416	0.202260
2849	4574	0.186052
2849	4885	0.337100
2849	4902	0.239046
2849	4905	0.391312
2849	4953	0.447214
2850	3143	0.285774
2850	3913	0.314970
2850	4013	0.273861
2850	4171	0.000000
2850	4528	0.000000
2850	4891	0.280056
2850	4958	0.237915
2851	4190	0.263822
2851	4803	0.232104
2851	4813	0.000000
2851	4867	0.177394
2852	3206	0.228106
2852	3276	0.255031
2852	3336	0.161296
2852	3789	0.161296
2852	3890	0.000000
2852	4251	0.306719
2852	4405	0.000000
2852	4539	0.173259
2852	4554	0.180334
2852	4585	0.000000
2852	4754	0.135250
2852	4793	0.117130
2852	4837	0.234261
2852	4998	0.049386
2853	3454	0.175412
2853	3500	0.000000
2853	3843	0.277350
2853	4190	0.173344
2854	3135	0.536656
2854	3217	0.439155
2854	3328	0.346410
2854	3335	0.325396
2854	3766	0.391312
2854	3903	0.059761
2854	4240	0.337100
2854	4378	0.394676
2854	4533	0.000000
2854	4866	0.449073
2855	3404	0.103280
2855	4017	0.000000
2855	4267	0.000000
2855	4366	0.069007
2855	4412	0.138013
2856	3235	0.364642
2856	3375	0.378517
2856	3402	0.236940
2856	3438	0.153897
2856	3449	0.310227
2856	3581	0.196722
2856	3820	0.118470
2856	4523	0.000000
2856	4744	0.307794
2857	3362	0.428746
2857	3825	0.187500
2857	3883	0.273304
2857	4169	0.226134
2857	4395	0.141737
2857	4574	0.069338
2857	4885	0.339200
2857	4942	0.250000
2858	2878	0.000000
2858	3103	0.350070
2858	3124	0.285774
2858	4150	0.229416
2858	4799	0.280056
2858	4946	0.264906
2859	2880	0.000000
2859	3177	0.341882
2859	3322	0.000000
2859	4459	0.000000
2859	4597	0.246183
2859	4713	0.492366
2860	3524	0.000000
2860	4128	0.346688
2860	4236	0.237171
2861	3583	0.140028
2861	4671	0.506171
2862	2913	0.222566
2862	3420	0.310253
2862	3596	0.211702
2862	3641	0.162698
2862	3763	0.000000
2862	3900	0.060634
2862	4555	0.429119
2862	4658	0.222566
2862	4828	0.305656
2863	2904	0.133631
2863	2910	0.196116
2863	3406	0.166667
2863	3974	0.258199
2863	4225	0.000000
2863	4313	0.079057
2863	4542	0.235702
2863	4782	0.133631
2863	4934	0.125000
2864	2871	0.107211
2864	2974	0.247594
2864	3043	0.249136
2864	3121	0.225189
2864	3287	0.429801
2864	3314	0.222834
2864	3718	0.262613
2864	3975	0.262613
2864	3981	0.396684
2864	4020	0.247594
2864	4515	0.000000
2864	4631	0.000000
2865	2971	0.046524
2865	3053	0.077152
2865	3318	0.259281
2865	3660	0.000000
2866	3576	0.438529
2866	3621	0.501280
2866	3781	0.560449
2866	3945	0.438529
2866	4196	0.263117
2866	4238	0.538138
2866	4560	0.000000
2866	4589	0.000000
2866	4662	0.000000
2867	3201	0.000000
2867	3207	0.685994
2867	3216	0.340207
2867	3485	0.579066
2867	3705	0.491473
2867	4070	0.333333
2867	4440	0.471405
2867	4762	0.589692
2868	3498	0.283887
2868	3598	0.258199
2868	3857	0.277350
2868	3979	0.000000
2868	4110	0.294628
2868	4249	0.000000
2868	4616	0.306186
2868	4714	0.000000
2868	4962	0.324443
2869	3578	0.341394
2869	4354	0.326357
2869	4421	0.242734
2869	4489	0.144841
2869	4659	0.296500
2869	4875	0.283069
2869	4943	0.245145
2870	2961	0.147087
2870	3250	0.261488
2870	3255	0.199254
2870	3498	0.000000
2870	3802	0.208013
2870	4796	0.227980
2871	3487	0.091287
2871	3494	0.000000
2871	3628	0.155543
2871	3981	0.308335
2872	2953	0.288009
2872	3002	0.000000
2872	3169	0.113961
2872	4478	0.370625
2872	4512	0.303046
2872	4617	0.000000
2872	4648	0.334077
2872	4898	0.259281
2872	4932	0.000000
2873	3023	0.000000
2873	3688	0.000000
2873	4175	0.266667
2873	4703	0.466667
2873	4957	0.275241
2874	2986	0.303822
2874	3740	0.378528
2874	4162	0.000000
2874	4430	0.276026
2874	4532	0.200000
2874	4935	0.243709
2875	2878	0.257130
2875	4844	0.348155
2876	2964	0.284901
2876	2995	0.170941
2876	3081	0.339467
2876	3672	0.227921
2876	4729	0.129641
2876	4978	0.000000
2877	4225	0.272166
2877	4351	0.101666
2878	2884	0.452267
2878	3125	0.192847
2878	3371	0.426401
2878	3690	0.000000
2878	4197	0.238366
2878	4220	0.213201
2878	4244	0.257130
2878	4389	0.257130
2878	4744	0.000000
2878	4770	0.202260
2878	4844	0.533396
2878	4871	0.000000
2879	3624	0.258544
2879	4847	0.180187
2880	3212	0.000000
2880	3727	0.349927
2880	3931	0.000000
2880	3976	0.327327
2880	3977	0.234146
2880	4036	0.283069
2880	4056	0.000000
2880	4808	0.319505
2880	4959	0.218218
2881	2917	0.237826
2881	3003	0.194461
2881	3468	0.000000
2881	3653	0.129641
2881	3883	0.378777
2881	3994	0.323381
2881	4407	0.187867
2881	4458	0.269069
2881	4642	0.342997
2881	4905	0.303170
2882	2916	0.060634
2882	3034	0.285714
2882	3039	0.255155
2882	3437	0.187500
2882	3798	0.226134
2882	3815	0.128624
2882	3927	0.062500
2882	3963	0.181902
2882	4206	0.000000
2882	4896	0.138675
2883	3012	0.000000
2883	3572	0.366900
2883	3577	0.518875
2883	3677	0.427618
2883	4463	0.314485
2883	4630	0.448327
2884	3021	0.284268
2884	3371	0.530330
2884	3603	0.000000
2884	4244	0.213201
2884	4389	0.355335
2884	4844	0.498970
2885	2961	0.147087
2885	3255	0.149441
2885	3897	0.000000
2885	4050	0.000000
2885	4533	0.283069
2885	4645	0.000000
2886	2946	0.387147
2886	3160	0.000000
2886	3212	0.241747
2886	3397	0.330719
2886	3557	0.229175
2886	3581	0.226871
2886	3712	0.340693
2886	3759	0.210559
2886	3879	0.000000
2886	3892	0.141737
2886	4520	0.293987
2886	4556	0.227921
2887	3044	0.059761
2887	3089	0.163028
2887	3365	0.154303
2887	3853	0.089087
2887	4537	0.148250
2887	4866	0.000000
2887	4980	0.000000
2888	3189	0.342997
2888	3861	0.369800
2888	4121	0.089087
2888	4167	0.261488
2888	4375	0.223607
2889	3268	0.233333
2889	3348	0.214834
2889	3518	0.288231
2889	4056	0.182574
2889	4204	0.000000
2889	4295	0.000000
2889	4802	0.138013
2890	3056	0.440959
2890	3089	0.326056
2890	3347	0.000000
2890	3643	0.214286
2890	3874	0.357143
2890	4139	0.000000
2891	3025	0.250000
2891	3479	0.320844
2891	3496	0.371154
2891	3597	0.296500
2891	3727	0.404962
2891	3748	0.000000
2891	3769	0.000000
2891	3888	0.311805
2891	3960	0.308607
2891	4036	0.445521
2891	4059	0.400892
2891	4857	0.356348
2892	3085	0.204124
2892	3181	0.216506
2892	3288	0.369274
2892	4894	0.000000
2893	2965	0.277350
2893	3370	0.384615
2893	3498	0.359937
2893	3598	0.286446
2893	3620	0.470871
2893	4110	0.294174
2893	4616	0.283069
2894	3403	0.000000
2894	3635	0.250490
2894	3985	0.000000
2894	4470	0.236940
2894	4501	0.263523
2894	4535	0.358057
2894	4551	0.286446
2894	4741	0.414039
2895	3220	0.376889
2895	3632	0.213201
2895	4294	0.286039
2896	2900	0.196116
2896	3210	0.138675
2896	4129	0.058926
2896	4482	0.240192
2896	4758	0.079057
2897	3275	0.235702
2897	3372	0.000000
2897	3590	0.213201
2897	3617	0.304290
2897	3752	0.157135
2897	3960	0.000000
2897	4419	0.409946
2898	3491	0.081650
2898	4201	0.258199
2898	4569	0.172133
2898	4655	0.225374
2898	4847	0.185164
2898	4875	0.000000
2899	2921	0.000000
2899	4555	0.245358
2899	4559	0.354459
2899	4633	0.000000
2899	4828	0.233021
2899	4926	0.217571
2900	3105	0.269953
2900	3150	0.314945
2900	3257	0.000000
2900	3610	0.314945
2900	3847	0.217571
2900	4033	0.196116
2900	4453	0.303822
2900	4482	0.282633
2900	4746	0.282633
2900	4766	0.325222
2900	4800	0.271964
2900	4823	0.125436
2901	3017	0.236525
2901	3245	0.000000
2901	3534	0.311188
2901	3875	0.244558
2901	4310	0.363636
2901	4351	0.000000
2901	4587	0.150756
2901	4825	0.220193
2901	4878	0.227921
2902	3813	0.261116
2902	3932	0.314970
2902	4523	0.462910
2903	3229	0.000000
2903	3461	0.552052
2903	3511	0.466667
2903	3656	0.389249
2903	3746	0.501280
2903	4099	0.572892
2903	4417	0.467099
2904	2950	0.148250
2904	3211	0.122628
2904	3501	0.000000
2904	4237	0.122628
2904	4890	0.202031
2905	2938	0.140028
2905	3222	0.176471
2905	3629	0.117647
2905	3762	0.194461
2905	3883	0.000000
2905	4009	0.252861
2905	4072	0.253748
2905	4979	0.105851
2906	2969	0.342381
2906	3192	0.205196
2906	3232	0.173422
2906	3268	0.325792
2906	3348	0.286328
2906	3393	0.157378
2906	3783	0.000000
2906	4056	0.162221
2907	3192	0.269680
2907	3348	0.083624
2907	3373	0.073127
2907	3533	0.000000
2908	3431	0.300000
2908	3436	0.300000
2908	3605	0.326599
2908	4170	0.182574
2908	4488	0.217643
2908	4750	0.306786
2909	3081	0.387298
2909	3343	0.186052
2909	3465	0.167705
2909	3672	0.190693
2909	3787	0.000000
2909	4424	0.000000
2909	4912	0.288675
2910	3040	0.248069
2910	3915	0.134976
2910	3962	0.269953
2910	4313	0.124035
2910	4435	0.113228
2910	4542	0.392913
2910	4549	0.170697
2910	4839	0.171184
2910	4903	0.000000
2910	4938	0.217571
2911	3420	0.202260
2911	3929	0.223607
2911	4392	0.000000
2911	4828	0.265684
2912	3074	0.394405
2912	3096	0.486864
2912	3914	0.313112
2912	3917	0.387298
2912	4180	0.233550
2912	4309	0.250490
2912	4747	0.426006
2912	4887	0.000000
2913	3400	0.000000
2913	3410	0.314945
2913	3995	0.324443
2913	4007	0.306570
2913	4555	0.338255
2913	4828	0.353371
2913	4910	0.000000
2913	4961	0.177705
2914	3084	0.228665
2914	3098	0.000000
2914	3388	0.351763
2914	3706	0.235702
2914	4285	0.000000
2914	4473	0.285831
2914	4964	0.074536
2914	4971	0.176777
2915	3152	0.077152
2915	4187	0.072169
2915	4401	0.000000
2916	3815	0.332756
2916	4122	0.000000
2916	4191	0.166924
2916	4381	0.151717
2916	4951	0.166924
2916	4980	0.125245
2917	3362	0.403604
2917	3445	0.202548
2917	3636	0.392232
2917	3825	0.196116
2917	3883	0.490051
2917	3994	0.457604
2917	4055	0.000000
2917	4558	0.261488
2917	4574	0.217571
2917	4885	0.384353
2917	4905	0.441261
2917	4942	0.353009
2918	3672	0.000000
2918	4104	0.404520
2918	4291	0.174078
2918	4405	0.376889
2919	2925	0.666831
2919	3347	0.000000
2919	3442	0.626783
2919	3484	0.550482
2919	3679	0.681818
2919	3921	0.455842
2919	4022	0.495434
2919	4664	0.620505
2920	3649	0.433013
2920	4089	0.649519
2920	4216	0.416025
2920	4704	0.562500
2920	4738	0.530330
2920	4956	0.645497
2921	2983	0.061314
2921	3208	0.291397
2921	3341	0.222566
2921	3381	0.138343
2921	3720	0.150188
2921	3868	0.000000
2921	3959	0.245256
2921	4883	0.286630
2922	3900	0.312500
2922	3995	0.294628
2922	4137	0.062500
2922	4844	0.000000
2922	4926	0.245145
2923	3391	0.269069
2923	3498	0.224961
2923	3598	0.322252
2923	3604	0.148250
2923	3946	0.181568
2923	4630	0.000000
2923	4962	0.269953
2924	3249	0.059235
2924	3333	0.138343
2924	3679	0.048912
2924	4145	0.229416
2924	4200	0.245256
2924	4485	0.318142
2924	4496	0.190885
2924	4847	0.301625
2924	4899	0.183942
2925	3442	0.501550
2925	3484	0.538382
2925	3679	0.666831
2925	3921	0.501550
2925	4022	0.538382
2925	4324	0.314347
2925	4664	0.606866
2925	4920	0.000000
2926	3537	0.000000
2926	3761	0.000000
2926	4204	0.000000
2926	4351	0.000000
2926	4762	0.266880
2927	3071	0.384615
2927	3208	0.224179
2927	3790	0.261488
2927	4293	0.236525
2927	4385	0.000000
2928	3721	0.123091
2928	3876	0.167248
2928	4706	0.000000
2929	3231	0.416667
2929	3238	0.404226
2929	3568	0.250000
2929	4189	0.356348
2930	2958	0.316723
2930	3012	0.271114
2930	3323	0.315135
2930	3347	0.340441
2930	3364	0.245652
2930	3423	0.383310
2930	3483	0.280745
2930	3554	0.245652
2930	3573	0.245652
2930	3579	0.000000
2930	3882	0.229786
2930	3884	0.518079
2930	3894	0.350311
2930	3896	0.234888
2930	3919	0.327761
2930	3930	0.229786
2930	3980	0.510662
2930	4000	0.291343
2930	4016	0.000000
2930	4046	0.277133
2930	4071	0.262613
2930	4075	0.341144
2930	4082	0.363930
2930	4340	0.569984
2930	4452	0.229786
2930	4475	0.227429
2930	4534	0.189525
2930	4583	0.218507
2930	4588	0.197952
2930	4663	0.446663
2930	4920	0.494880
2930	4927	0.280745
2930	4928	0.347404
2931	3310	0.320256
2931	3362	0.445566
2931	3646	0.264906
2931	3883	0.270501
2931	4786	0.308607
2931	4885	0.391675
2931	4942	0.346410
2932	2987	0.000000
2932	3034	0.277350
2932	3039	0.283069
2932	3437	0.208013
2932	3530	0.148250
2932	3745	0.000000
2932	4191	0.190885
2932	4874	0.214834
2932	4886	0.261488
2933	4156	0.130744
2933	4223	0.277350
2933	4601	0.000000
2933	4679	0.254514
2934	3451	0.354459
2934	3493	0.400320
2934	3516	0.196116
2934	3860	0.307692
2934	4094	0.269069
2934	4199	0.326860
2935	3246	0.000000
2935	3578	0.238976
2935	4045	0.000000
2935	4270	0.231125
2935	4659	0.296500
2935	4723	0.208013
2935	4954	0.000000
2936	2942	0.280224
2936	3084	0.380521
2936	3669	0.360288
2936	3706	0.353009
2936	3938	0.465475
2936	4471	0.323575
2936	4473	0.190261
2936	4852	0.397796
2937	3688	0.134840
2937	4229	0.065795
2937	4869	0.155700
2937	4938	0.000000
2938	4072	0.201347
2938	4231	0.184637
2938	4881	0.144338
2939	2944	0.467099
2939	2951	0.404520
2939	3032	0.000000
2939	3619	0.435194
2939	3779	0.272727
2939	4643	0.497468
2940	3204	0.355335
2940	3417	0.474342
2940	3480	0.000000
2940	3657	0.353553
2940	4188	0.426401
2940	4441	0.314970
2940	4522	0.440959
2940	4774	0.555556
2940	4805	0.298142
2940	4982	0.400163
2941	2970	0.242091
2941	3273	0.243132
2941	3398	0.233285
2941	3727	0.249392
2941	3806	0.100125
2941	3810	0.327327
2941	3851	0.116642
2941	4036	0.332875
2941	4052	0.272772
2941	4301	0.332779
2942	3299	0.000000
2942	3388	0.391675
2942	4078	0.154303
2942	4178	0.240563
2942	4852	0.345033
2942	4964	0.129099
2942	4981	0.255155
2943	3019	0.000000
2943	3451	0.316228
2943	3516	0.136083
2943	3694	0.176777
2943	3783	0.174078
2943	4535	0.080064
2943	4741	0.077152
2944	4531	0.000000
2944	4643	0.608581
2945	3727	0.190901
2945	4042	0.200446
2945	4049	0.000000
2945	4052	0.133631
2945	4301	0.244542
2945	4989	0.144005
2946	3098	0.000000
2946	3149	0.000000
2946	3212	0.327571
2946	3235	0.508767
2946	3397	0.192055
2946	3402	0.264472
2946	3421	0.248428
2946	3428	0.362143
2946	3438	0.229039
2946	3557	0.217375
2946	3712	0.408377
2946	3730	0.314929
2946	3744	0.273754
2946	3759	0.332862
2946	3852	0.205316
2946	3953	0.155268
2946	3973	0.080978
2946	4030	0.177555
2946	4209	0.251459
2946	4279	0.000000
2946	4400	0.288083
2946	4406	0.221766
2946	4520	0.434572
2946	4556	0.270232
2946	4759	0.251459
2946	4812	0.213395
2946	4841	0.000000
2946	4952	0.193023
2946	4955	0.128037
2947	3249	0.086066
2947	4290	0.000000
2947	4847	0.199205
2948	2971	0.100504
2948	3305	0.000000
2948	4134	0.000000
2949	3233	0.079057
2949	3255	0.170389
2949	4253	0.000000
2950	3264	0.336336
2950	3406	0.231125
2950	3844	0.208013
2950	4455	0.000000
2950	4542	0.228802
2950	4934	0.277350
2950	4940	0.336336
2951	3619	0.451848
2951	3779	0.269680
2951	4000	0.000000
2951	4021	0.000000
2951	4213	0.404520
2951	4476	0.447214
2952	3202	0.158114
2952	3413	0.277350
2952	3839	0.333333
2952	3932	0.327327
2952	4273	0.387298
2952	4520	0.000000
2952	4523	0.267261
2953	3141	0.522093
2953	3363	0.200111
2953	3484	0.000000
2953	3696	0.329634
2953	4043	0.321288
2953	4115	0.415500
2953	4205	0.261364
2953	4478	0.298881
2953	4503	0.324617
2953	4512	0.441249
2953	4624	0.000000
2953	4898	0.304925
2953	4923	0.200805
2954	3738	0.338062
2954	3795	0.282843
2954	3922	0.273861
2954	4675	0.000000
2954	4841	0.210819
2955	3303	0.383482
2956	3506	0.190693
2956	4424	0.071067
2956	4756	0.213201
2957	2975	0.310530
2957	3160	0.259281
2957	3430	0.345033
2957	3469	0.000000
2957	3475	0.267261
2957	3834	0.000000
2957	4543	0.000000
2958	3884	0.297409
2958	3911	0.162459
2958	3919	0.418121
2958	4452	0.150756
2958	4927	0.322329
2959	4042	0.288675
2959	4059	0.340207
2959	4401	0.000000
2959	4510	0.087039
2959	4989	0.362933
2960	3010	0.250873
2960	3756	0.222375
2960	4173	0.350823
2960	4244	0.000000
2960	4665	0.000000
2961	3022	0.158114
2961	3316	0.374228
2961	3331	0.202777
2961	3353	0.141737
2961	3358	0.250000
2961	3459	0.171499
2961	3562	0.055902
2961	3986	0.184302
2961	4235	0.265165
2961	4723	0.000000
2961	4796	0.290619
2962	3360	0.233550
2962	3378	0.077850
2962	3906	0.138013
2962	4112	0.263523
2962	4136	0.143223
2962	4376	0.081650
2962	4666	0.000000
2962	4711	0.254686
2962	4978	0.155700
2963	3302	0.000000
2963	3581	0.000000
2963	4652	0.090167
2963	4751	0.174078
2963	4766	0.087039
2964	3081	0.418511
2964	3090	0.000000
2964	3325	0.238366
2964	3672	0.318182
2964	3996	0.250873
2964	4000	0.000000
2964	4912	0.275241
2965	3037	0.216506
2965	3344	0.327327
2965	3598	0.322749
2965	3641	0.000000
2965	3889	0.330719
2965	3939	0.226134
2965	4110	0.324091
2965	4126	0.245145
2965	4411	0.216506
2966	3241	0.000000
2966	4541	0.083333
2966	4834	0.192450
2967	2977	0.204124
2967	2988	0.071067
2967	3161	0.100504
2967	3721	0.144338
2967	3725	0.142134
2967	3868	0.222222
2967	3876	0.228802
2967	4187	0.117851
2967	4228	0.051434
2967	4604	0.182574
2967	4801	0.210819
2967	4861	0.000000
2968	3139	0.000000
2968	3268	0.395577
2968	3348	0.326860
2968	3393	0.202113
2968	3743	0.245737
2968	3993	0.270369
2968	4928	0.044544
2969	3038	0.295656
2969	3232	0.322329
2969	3268	0.440386
2969	3348	0.443484
2969	3393	0.329073
2969	3518	0.290887
2969	4462	0.385337
2970	3616	0.000000
2970	3727	0.277350
2970	3960	0.283069
2970	4025	0.184900
2970	4036	0.269231
2971	3015	0.165145
2971	3258	0.126660
2971	3425	0.269680
2971	3454	0.000000
2971	3522	0.209946
2971	3941	0.186097
2971	3982	0.116052
2971	4190	0.369915
2971	4298	0.261116
2971	4479	0.168880
2971	4490	0.110096
2971	4967	0.194625
2971	4995	0.058026
2972	3666	0.361478
2972	4049	0.298142
2972	4369	0.207020
2972	4519	0.233550
2972	4631	0.276026
2973	4270	0.210819
2973	4489	0.275241
2974	3121	0.242536
2974	3943	0.222222
2974	3981	0.237356
2975	2993	0.355409
2975	3009	0.258199
2975	3082	0.000000
2975	3126	0.414644
2975	3159	0.322252
2975	3160	0.375735
2975	3411	0.372678
2975	3430	0.333333
2975	3471	0.333333
2975	3721	0.000000
2975	4010	0.334719
2975	4018	0.298142
2975	4088	0.233550
2975	4140	0.310530
2975	4332	0.000000
2975	4461	0.387298
2975	4528	0.310530
2975	4613	0.298142
2975	4833	0.393863
2975	4866	0.000000
2976	3759	0.000000
2976	4104	0.577350
2976	4291	0.298142
2976	4405	0.580948
2977	3152	0.000000
2977	3725	0.348155
2977	3868	0.272166
2977	4187	0.144338
2977	4680	0.109109
2978	3434	0.000000
2978	4045	0.227921
2978	4426	0.276686
2979	3071	0.286446
2979	3208	0.298142
2979	3709	0.394405
2979	3959	0.207020
2979	4286	0.188562
2979	4883	0.241943
2980	3362	0.228665
2980	4642	0.157135
2980	4786	0.089087
2980	4885	0.201008
2980	4942	0.266667
2981	3161	0.071067
2981	3969	0.000000
2981	4604	0.000000
2981	4740	0.114332
2981	4861	0.076472
2981	4947	0.089087
2982	3451	0.263523
2982	3516	0.136083
2982	3694	0.294628
2982	3965	0.174078
2982	4015	0.000000
2982	4501	0.235702
2983	3180	0.000000
2983	3208	0.216025
2983	3732	0.297775
2983	4874	0.000000
2984	4051	0.000000
2984	4210	0.000000
2984	4249	0.307692
2984	4442	0.369800
2984	4763	0.296500
2984	4948	0.370625
2984	4966	0.222375
2985	2988	0.000000
2985	3192	0.205196
2985	3194	0.216295
2985	3235	0.000000
2985	3268	0.266557
2985	3393	0.236067
2985	3518	0.284555
2985	3928	0.000000
2985	4359	0.000000
2985	4462	0.177705
2985	4802	0.122628
2986	2990	0.262071
2986	3282	0.171184
2986	3306	0.000000
2986	3480	0.248069
2986	3489	0.108786
2986	3528	0.196116
2986	3661	0.000000
2986	3740	0.359391
2986	3793	0.108786
2986	4330	0.294174
2986	4349	0.303822
2987	3609	0.298807
2987	3650	0.192006
2987	4183	0.195180
2987	4611	0.377964
2987	4820	0.276026
2988	3468	0.142134
2988	3876	0.250873
2988	4653	0.241402
2988	4680	0.113961
2988	4872	0.000000
2989	3255	0.000000
2989	3274	0.313112
2989	3681	0.000000
2989	3786	0.230089
2989	3897	0.423405
2989	3935	0.306786
2989	4061	0.292509
2990	3282	0.233285
2990	3740	0.293860
2990	3783	0.000000
2990	4500	0.200446
2990	4935	0.324337
2991	4036	0.222375
2991	4301	0.244542
2991	4606	0.000000
2991	4903	0.291606
2991	4959	0.071429
2991	4989	0.240008
2992	4056	0.000000
2992	4168	0.204124
2992	4794	0.348155
2993	3009	0.305888
2993	3159	0.318142
2994	3034	0.258438
2994	3452	0.161165
2994	3773	0.000000
2994	4014	0.000000
2994	4368	0.161165
2995	3081	0.369274
2995	3376	0.269680
2995	3476	0.310253
2995	3538	0.164122
2995	4912	0.165145
2995	4949	0.220193
2996	3155	0.352180
2996	4589	0.231455
2997	2999	0.192847
2997	3183	0.000000
2997	3225	0.097823
2997	3486	0.142134
2997	3490	0.000000
2997	3513	0.113961
2997	3634	0.000000
2997	3873	0.120873
2997	4037	0.213201
2997	4351	0.195077
2997	4921	0.110096
2998	3112	0.631579
2998	3115	0.612056
2998	3184	0.435286
2998	3623	0.529813
2998	3745	0.631579
2998	3765	0.578947
2998	3790	0.000000
2998	4151	0.612056
2998	4568	0.615587
2998	4654	0.592349
2998	4990	0.415029
2999	3873	0.227921
2999	4351	0.229900
2999	4424	0.213201
2999	4848	0.071067
2999	4921	0.311400
3000	3422	0.229900
3000	3879	0.284268
